Customer ID,is_churned,total_orders,total_revenue,avg_order_value,total_items,unique_products,days_active,last_order_days,order_rate,avg_items_per_order,R_score,F_score,M_score,RFM_Score
C10252,0,13,1184.4989667387686,91.11530513375143,410,9,509,4,0.025540275049115914,31.53846153846154,3,5,5,13
C10253,0,8,1189.432932402042,148.67911655025526,229,7,440,40,0.01818181818181818,28.625,5,2,4,11
C10254,1,4,408.0486548499608,102.0121637124902,80,4,519,23,0.007707129094412331,20.0,1,1,1,3
C10255,0,9,741.1781391018873,82.35312656687637,253,7,412,3,0.021844660194174758,28.11111111111111,3,3,3,9
C10256,0,2,117.20656937772355,58.60328468886178,30,1,22,483,0.09090909090909091,15.0,4,1,2,7
C10257,0,6,756.9354462905513,126.15590771509189,156,4,362,51,0.016574585635359115,26.0,4,2,3,9
C10258,0,9,1023.7395617480088,113.74884019422319,305,6,418,24,0.0215311004784689,33.888888888888886,2,3,4,9
C10259,0,12,1211.2459303074113,100.93716085895095,355,6,368,5,0.03260869565217391,29.583333333333332,1,5,4,10
C10260,1,7,1709.1073365171633,244.1581909310233,192,5,507,1,0.013806706114398421,27.428571428571427,1,1,5,7
C10261,0,3,689.1472101724422,229.7157367241474,85,2,263,112,0.011406844106463879,28.333333333333332,3,1,3,7
C10262,0,7,469.5015641872827,67.07165202675468,228,5,359,145,0.019498607242339833,32.57142857142857,3,4,3,10
C10263,0,11,1084.7609889150453,98.61463535591321,267,8,474,61,0.023206751054852322,24.272727272727273,3,5,5,13
C10264,0,7,283.1273216901557,40.44676024145082,115,6,518,7,0.013513513513513514,16.428571428571427,5,4,2,11
C10265,1,10,981.1431613182205,98.11431613182205,228,8,393,8,0.02544529262086514,22.8,1,3,3,7
C10266,0,4,308.9225451108076,77.2306362777019,145,4,174,94,0.022988505747126436,36.25,5,1,1,7
C10267,0,5,408.6401902767715,81.72803805535429,124,4,392,38,0.012755102040816327,24.8,1,1,1,3
C10268,0,10,1029.9687066780261,102.99687066780261,345,7,365,42,0.0273972602739726,34.5,2,4,4,10
C10269,0,9,1152.6151414403587,128.06834904892875,224,7,351,155,0.02564102564102564,24.88888888888889,3,4,5,12
C10270,0,7,559.3182289744203,79.90260413920291,220,6,403,111,0.017369727047146403,31.428571428571427,3,2,2,7
C10271,0,13,1702.193869719475,130.93798997842117,353,7,524,7,0.02480916030534351,27.153846153846153,2,5,5,12
C10272,0,11,735.3616349441486,66.85105772219532,284,9,466,78,0.023605150214592276,25.818181818181817,3,5,3,11
C10273,1,12,906.1524629098798,75.51270524248999,387,7,504,41,0.023809523809523808,32.25,1,4,3,8
C10274,0,6,568.1241304946277,94.68735508243795,171,5,467,15,0.01284796573875803,28.5,3,2,2,7
C10275,0,7,1180.910721601398,168.7015316573426,214,5,500,28,0.014,30.571428571428573,5,2,5,12
C10276,0,6,373.0618208767666,62.176970146127765,190,5,117,136,0.05128205128205128,31.666666666666668,1,1,1,3
C10277,0,2,290.2317610163892,145.1158805081946,49,2,217,3,0.009216589861751152,24.5,5,2,2,9
C10278,0,4,879.5136959363197,219.87842398407992,126,4,124,398,0.03225806451612903,31.5,4,2,5,11
C10279,0,5,291.42868230304055,58.285736460608106,120,5,472,3,0.01059322033898305,24.0,4,1,1,6
C10280,0,10,701.8345032118312,70.18345032118313,257,8,450,17,0.022222222222222223,25.7,3,5,4,12
C10281,0,14,1381.0501194793312,98.64643710566652,436,7,340,146,0.041176470588235294,31.142857142857142,3,5,5,13
C10282,0,12,1087.1884633435473,83.62988179565748,342,10,535,6,0.022429906542056073,28.5,5,5,5,15
C10283,0,5,453.7544113135246,90.75088226270492,168,5,152,386,0.03289473684210526,33.6,1,1,1,3
C10284,0,9,608.019817037288,67.55775744858755,203,7,519,23,0.017341040462427744,22.555555555555557,3,4,5,12
C10285,1,4,319.16771883775516,79.79192970943879,83,3,275,253,0.014545454545454545,20.75,1,1,1,3
C10286,0,6,463.7218404396582,77.2869734066097,138,6,270,177,0.022222222222222223,23.0,2,1,2,5
C10287,0,9,560.960969450449,62.328996605605454,226,7,527,3,0.017077798861480076,25.11111111111111,5,4,4,13
C10288,0,7,457.1432848507235,65.30618355010336,144,6,387,48,0.01808785529715762,20.571428571428573,5,4,3,12
C10289,0,7,582.6635180350846,83.23764543358352,136,6,431,33,0.016241299303944315,19.428571428571427,4,2,2,8
C10290,1,8,447.27781562472506,55.90972695309063,185,5,412,96,0.019417475728155338,23.125,1,2,1,4
C10291,0,10,838.093397285305,83.80933972853049,235,7,357,146,0.028011204481792718,23.5,4,3,3,10
C10292,0,11,832.713144582392,75.70119496203564,353,7,428,19,0.02570093457943925,32.09090909090909,1,4,3,8
C10293,0,6,507.8540109542087,84.64233515903479,194,5,518,11,0.011583011583011582,32.333333333333336,3,3,4,10
C10294,0,11,558.5874446787695,50.78067678897905,281,7,508,16,0.021653543307086614,25.545454545454547,5,5,3,13
C10295,1,6,909.911314332422,151.65188572207032,162,5,446,40,0.013452914798206279,27.0,1,1,3,5
C10296,1,7,573.2692127127629,81.89560181610898,156,7,339,159,0.02064896755162242,22.285714285714285,1,1,2,4
C10297,0,9,658.9716801874582,73.21907557638424,247,6,456,85,0.019736842105263157,27.444444444444443,1,4,3,8
C10298,0,5,279.45465991434827,55.89093198286965,117,4,342,26,0.014619883040935672,23.4,1,1,1,3
C10299,0,5,456.46185325881316,91.29237065176264,154,5,342,198,0.014619883040935672,30.8,5,1,2,8
C10300,0,4,596.5738352174936,149.1434588043734,105,4,185,322,0.021621621621621623,26.25,3,1,2,6
C10301,0,8,667.5194064154516,83.43992580193145,186,5,426,108,0.018779342723004695,23.25,2,3,3,8
C10302,0,9,586.4097589791937,65.15663988657708,173,6,357,27,0.025210084033613446,19.22222222222222,3,5,3,11
C10303,0,9,645.9543634182123,71.77270704646804,214,6,464,23,0.01939655172413793,23.77777777777778,4,4,3,11
C10304,0,11,566.3534803389206,51.48668003081096,280,7,445,81,0.024719101123595506,25.454545454545453,2,5,3,10
C10305,0,6,277.75074528371084,46.29179088061847,90,4,396,113,0.015151515151515152,15.0,5,1,1,7
C10306,0,9,829.9987792786771,92.22208658651968,257,5,485,7,0.018556701030927835,28.555555555555557,4,4,5,13
C10307,0,6,484.0132336834349,80.66887228057249,172,4,269,118,0.022304832713754646,28.666666666666668,2,2,4,8
C10308,0,6,690.0717258999024,115.0119543166504,111,5,488,37,0.012295081967213115,18.5,1,1,2,4
C10309,0,6,402.5171877615091,67.08619796025151,139,5,406,16,0.014778325123152709,23.166666666666668,4,2,1,7
C10310,0,9,904.1805467134111,100.46450519037901,195,6,426,70,0.02112676056338028,21.666666666666668,2,3,4,9
C10311,0,9,749.3678137418077,83.26309041575641,229,8,523,1,0.017208413001912046,25.444444444444443,1,4,4,9
C10312,0,5,345.881186248762,69.1762372497524,144,5,357,57,0.014005602240896359,28.8,3,2,1,6
C10313,0,13,870.8330253786464,66.98715579835742,296,9,410,87,0.03170731707317073,22.76923076923077,2,5,4,11
C10314,0,7,651.1587855463541,93.02268364947916,208,7,272,189,0.025735294117647058,29.714285714285715,2,2,3,7
C10315,0,11,1834.00317538005,166.72756139818637,341,8,504,8,0.021825396825396824,31.0,5,5,5,15
C10316,0,7,699.22433450696,99.88919064385142,171,6,366,28,0.01912568306010929,24.428571428571427,3,2,3,8
C10317,0,10,609.6381039667026,60.96381039667026,213,6,531,13,0.018832391713747645,21.3,2,4,3,9
C10318,0,9,759.8755445652255,84.43061606280283,175,8,459,33,0.0196078431372549,19.444444444444443,3,5,4,12
C10319,0,5,320.79164446287734,64.15832889257547,120,4,502,35,0.0099601593625498,24.0,2,1,1,4
C10320,0,4,413.0812955288412,103.2703238822103,120,4,438,62,0.0091324200913242,30.0,4,2,2,8
C10321,0,4,574.1376145390782,143.53440363476955,86,4,228,23,0.017543859649122806,21.5,4,1,2,7
C10322,0,5,316.97374069031105,63.39474813806221,136,5,423,49,0.01182033096926714,27.2,4,2,1,7
C10323,0,8,685.3048171846813,85.66310214808516,153,5,312,114,0.02564102564102564,19.125,2,3,4,9
C10324,0,5,202.99610291651996,40.59922058330399,53,5,261,200,0.019157088122605363,10.6,5,2,1,8
C10325,1,8,772.4663569934097,96.55829462417621,200,6,369,95,0.02168021680216802,25.0,1,2,3,6
C10326,0,8,489.26039195286035,61.15754899410754,207,7,368,105,0.021739130434782608,25.875,5,3,3,11
C10327,0,5,457.1631146798212,91.43262293596425,154,5,511,23,0.009784735812133072,30.8,4,2,2,8
C10328,1,13,743.4763772067594,57.19049055436611,364,8,417,102,0.03117505995203837,28.0,1,4,2,7
C10329,0,9,846.8222424035802,94.09136026706446,277,7,443,9,0.020316027088036117,30.77777777777778,2,4,4,10
C10330,0,4,535.1963484489996,133.7990871122499,68,3,270,157,0.014814814814814815,17.0,5,2,3,10
C10331,0,5,663.0815458291909,110.51359097153181,165,6,349,113,0.014326647564469915,33.0,1,2,2,5
C10332,0,9,1085.103992719099,120.56711030212212,179,8,468,27,0.019230769230769232,19.88888888888889,5,4,5,14
C10333,0,4,523.5300468636297,130.8825117159074,105,4,309,87,0.012944983818770227,26.25,2,2,3,7
C10334,0,9,549.3917096146247,61.04352329051385,215,6,470,47,0.019148936170212766,23.88888888888889,5,4,4,13
C10335,0,11,971.236591389377,88.29423558085246,267,9,481,13,0.02286902286902287,24.272727272727273,2,5,4,11
C10336,1,4,222.99294565029237,55.74823641257309,77,4,302,202,0.013245033112582781,19.25,1,1,1,3
C10337,0,10,933.0167900638737,93.30167900638737,205,8,464,4,0.021551724137931036,20.5,3,5,4,12
C10338,0,5,541.0255948308911,108.20511896617822,118,3,370,144,0.013513513513513514,23.6,5,2,3,10
C10339,0,6,486.90640096207164,81.15106682701195,157,5,472,45,0.012711864406779662,26.166666666666668,5,2,3,10
C10340,0,3,126.32023489259763,42.10674496419921,90,2,478,35,0.006276150627615063,30.0,2,1,1,4
C10341,0,8,1141.8550973291376,142.7318871661422,199,6,398,68,0.020100502512562814,24.875,4,3,5,12
C10342,0,6,437.66688051686157,72.9444800861436,102,6,332,15,0.018072289156626505,17.0,5,3,4,12
C10343,0,6,1058.2724334799766,176.37873891332944,184,4,159,277,0.03773584905660377,30.666666666666668,2,1,4,7
C10344,0,8,332.64250512566593,41.58031314070824,116,7,471,74,0.016985138004246284,14.5,5,4,2,11
C10345,0,11,847.0842678410968,77.00766071282698,279,8,481,29,0.02286902286902287,25.363636363636363,1,5,3,9
C10346,1,5,326.7951932902574,65.35903865805147,93,5,175,72,0.02857142857142857,18.6,1,1,1,3
C10347,0,5,256.9082961331103,51.38165922662206,135,5,493,8,0.010141987829614604,27.0,5,2,1,8
C10348,0,3,92.34162567240341,30.780541890801135,55,2,296,91,0.010135135135135136,18.333333333333332,2,1,1,4
C10349,0,10,678.4434936800375,67.84434936800375,268,5,415,16,0.024096385542168676,26.8,5,4,3,12
C10350,0,7,1247.1212582306953,178.16017974724218,205,6,523,9,0.01338432122370937,29.285714285714285,1,2,4,7
C10351,0,9,1171.1232776953652,130.12480863281837,297,6,374,60,0.02406417112299465,33.0,4,3,5,12
C10352,0,13,918.9614051511697,70.68933885778229,334,10,514,1,0.02529182879377432,25.692307692307693,5,5,5,15
C10353,0,11,1338.9593056793024,121.72357324357294,252,7,422,26,0.026066350710900472,22.90909090909091,1,4,5,10
C10354,0,5,285.2578669586825,57.0515733917365,119,5,456,76,0.010964912280701754,23.8,4,3,5,12
C10355,1,7,734.9340662927457,104.99058089896367,230,6,359,44,0.019498607242339833,32.857142857142854,1,1,2,4
C10356,0,6,1941.1552213517175,323.52587022528627,202,3,386,55,0.015544041450777202,33.666666666666664,3,2,5,10
C10357,0,2,557.2402047985279,278.62010239926394,94,2,186,236,0.010752688172043012,47.0,3,2,4,9
C10358,0,15,1909.3461204263367,127.28974136175579,439,9,531,2,0.02824858757062147,29.266666666666666,5,5,5,15
C10359,0,5,218.2746669746182,43.654933394923646,107,4,402,131,0.012437810945273632,21.4,4,1,1,6
C10360,0,7,673.3194197142967,96.18848853061381,195,6,329,108,0.02127659574468085,27.857142857142858,2,3,2,7
C10361,0,10,1733.9689749444794,173.39689749444796,332,9,494,7,0.020242914979757085,33.2,2,3,5,10
C10362,0,7,549.9906640360114,78.57009486228733,240,5,477,3,0.014675052410901468,34.285714285714285,4,3,3,10
C10363,0,5,420.64963320665913,84.12992664133182,142,4,533,11,0.009380863039399626,28.4,3,2,2,7
C10364,0,6,596.3318411327994,99.3886401887999,134,5,482,25,0.012448132780082987,22.333333333333332,2,2,2,6
C10365,0,5,243.79207789676724,48.758415579353446,90,5,221,159,0.02262443438914027,18.0,1,1,1,3
C10366,0,9,672.5321216292721,74.72579129214134,177,7,455,68,0.01978021978021978,19.666666666666668,5,4,3,12
C10367,0,11,1556.3417249847791,141.48561136225265,266,6,466,44,0.023605150214592276,24.181818181818183,4,5,5,14
C10368,0,12,1210.9047860424303,100.90873217020253,234,10,514,11,0.023346303501945526,19.5,4,5,5,14
C10369,0,8,801.3810807550122,100.17263509437653,299,7,321,93,0.024922118380062305,37.375,1,3,3,7
C10370,1,5,286.8544826311786,57.37089652623572,85,4,527,6,0.009487666034155597,17.0,1,1,1,3
C10371,0,11,784.6689009517397,71.33353645015815,245,9,315,127,0.03492063492063492,22.272727272727273,1,4,5,10
C10372,0,10,606.3402648407821,60.634026484078205,216,5,524,9,0.019083969465648856,21.6,2,4,3,9
C10373,0,10,1290.1326687427338,129.01326687427337,301,8,484,52,0.02066115702479339,30.1,4,5,5,14
C10374,0,9,831.8850899734111,92.43167666371235,219,7,306,124,0.029411764705882353,24.333333333333332,5,3,3,11
C10375,0,8,582.2073411503048,72.7759176437881,223,5,488,53,0.01639344262295082,27.875,2,3,2,7
C10376,0,9,1348.0547220269696,149.78385800299662,228,6,366,26,0.02459016393442623,25.333333333333332,2,3,5,10
C10377,0,11,875.5936108995287,79.59941917268442,316,9,385,94,0.02857142857142857,28.727272727272727,4,4,4,12
C10378,0,5,220.25137336501513,44.050274673003024,90,5,226,269,0.022123893805309734,18.0,4,1,1,6
C10379,1,8,1367.4330303752477,170.92912879690596,175,5,414,52,0.01932367149758454,21.875,1,2,5,8
C10380,0,7,717.3394593777368,102.47706562539098,258,6,382,110,0.01832460732984293,36.857142857142854,5,3,3,11
C10381,0,6,1202.1488530329596,200.35814217215992,226,6,400,123,0.015,37.666666666666664,2,2,5,9
C10382,0,9,833.5761097555967,92.61956775062185,224,8,493,7,0.018255578093306288,24.88888888888889,1,3,3,7
C10383,0,4,253.28467413749456,63.32116853437364,118,3,485,30,0.008247422680412371,29.5,4,3,4,11
C10384,0,6,485.61686236610944,80.93614372768491,201,6,410,105,0.014634146341463415,33.5,3,3,2,8
C10385,0,5,657.6929296110411,131.53858592220823,145,5,357,18,0.014005602240896359,29.0,2,1,5,8
C10386,0,6,362.83586542317056,60.47264423719509,127,6,447,75,0.013422818791946308,21.166666666666668,5,3,3,11
C10387,0,13,864.6445505958112,66.51111927660087,278,10,481,42,0.02702702702702703,21.384615384615383,5,5,4,14
C10388,0,7,482.1302366704669,68.87574809578099,219,5,421,20,0.0166270783847981,31.285714285714285,5,3,2,10
C10389,0,6,681.5933113143096,113.59888521905161,206,5,370,171,0.016216216216216217,34.333333333333336,2,2,4,8
C10390,1,9,731.4112562361041,81.26791735956712,266,7,470,64,0.019148936170212766,29.555555555555557,1,2,2,5
C10391,0,4,118.05617444109022,29.514043610272555,62,3,204,125,0.0196078431372549,15.5,5,1,1,7
C10392,0,6,729.9620822638781,121.66034704397968,211,5,150,338,0.04,35.166666666666664,2,1,3,6
C10393,0,5,569.3800403180742,113.87600806361483,120,5,143,129,0.03496503496503497,24.0,2,1,2,5
C10394,0,6,615.0474446247084,102.50790743745141,169,5,295,242,0.020338983050847456,28.166666666666668,2,3,3,8
C10395,0,4,274.4046709879212,68.6011677469803,99,4,320,224,0.0125,24.75,5,1,2,8
C10396,0,5,789.4344694167685,157.8868938833537,156,5,453,74,0.011037527593818985,31.2,2,1,4,7
C10397,0,7,462.43620197440464,66.06231456777209,123,5,378,74,0.018518518518518517,17.571428571428573,4,3,2,9
C10398,0,9,1093.8695459290318,121.5410606587813,156,6,317,72,0.028391167192429023,17.333333333333332,3,3,4,10
C10399,0,8,665.0264783218747,83.12830979023434,218,5,337,87,0.02373887240356083,27.25,1,4,5,10
C10400,0,9,1175.7974899851986,130.64416555391097,282,9,487,49,0.018480492813141684,31.333333333333332,3,3,5,11
C10401,0,6,267.255586778906,44.54259779648433,99,5,449,15,0.013363028953229399,16.5,2,2,1,5
C10402,0,2,211.22962987732944,105.61481493866472,61,2,203,336,0.009852216748768473,30.5,3,1,1,5
C10403,0,4,402.8797061820291,100.71992654550728,133,4,172,104,0.023255813953488372,33.25,3,1,2,6
C10404,0,10,826.6105549540356,82.66105549540356,278,6,286,166,0.03496503496503497,27.8,4,5,4,13
C10405,1,10,691.3757944897608,69.13757944897608,249,6,505,34,0.019801980198019802,24.9,1,3,2,6
C10406,0,6,458.78662094020984,76.4644368233683,196,5,264,47,0.022727272727272728,32.666666666666664,2,1,2,5
C10407,0,9,814.3330658160397,90.48145175733775,205,7,492,26,0.018292682926829267,22.77777777777778,3,3,4,10
C10408,0,8,915.6326927762993,114.45408659703742,197,6,438,22,0.0182648401826484,24.625,1,2,3,6
C10409,0,8,410.27551968808973,51.284439961011216,152,6,392,41,0.02040816326530612,19.0,2,3,2,7
C10410,0,10,542.1266461552184,54.21266461552184,225,9,467,48,0.021413276231263382,22.5,4,5,3,12
C10411,0,10,1162.8770803563655,116.28770803563654,246,9,444,72,0.02252252252252252,24.6,3,4,5,12
C10412,0,9,941.2704871892871,104.58560968769856,210,7,275,36,0.03272727272727273,23.333333333333332,3,4,4,11
C10413,0,5,295.35112776240226,59.07022555248045,118,5,282,17,0.01773049645390071,23.6,3,1,1,5
C10414,0,3,184.63493489283348,61.54497829761116,78,3,20,451,0.15,26.0,5,2,2,9
C10415,0,9,1063.449978237848,118.16110869309422,234,8,513,20,0.017543859649122806,26.0,1,3,4,8
C10416,0,11,1149.6678694729621,104.51526086117838,232,8,494,42,0.022267206477732792,21.09090909090909,4,5,5,14
C10417,0,12,841.7974849798613,70.14979041498844,298,9,416,93,0.028846153846153848,24.833333333333332,4,5,4,13
C10418,1,10,600.1476862705586,60.01476862705586,172,7,429,76,0.023310023310023312,17.2,1,3,2,6
C10419,0,6,559.2077130638584,93.20128551064306,146,6,360,146,0.016666666666666666,24.333333333333332,5,2,2,9
C10420,0,5,969.7725758885919,193.95451517771838,146,3,378,87,0.013227513227513227,29.2,2,1,4,7
C10421,1,10,783.0366295639328,78.30366295639328,277,6,358,33,0.027932960893854747,27.7,1,3,3,7
C10422,0,9,531.2024688197837,59.02249653553152,252,8,457,15,0.019693654266958426,28.0,2,4,2,8
C10423,0,8,746.1010889324464,93.2626361165558,183,7,303,82,0.026402640264026403,22.875,2,4,4,10
C10424,0,7,614.2092705354052,87.74418150505788,181,6,405,107,0.01728395061728395,25.857142857142858,1,2,2,5
C10425,1,11,659.8797898750825,59.98907180682568,277,6,484,36,0.022727272727272728,25.181818181818183,1,3,2,6
C10426,0,6,1034.440713252941,172.40678554215683,134,5,452,47,0.01327433628318584,22.333333333333332,3,5,5,13
C10427,0,8,507.37751801157435,63.422189751446794,168,6,406,135,0.019704433497536946,21.0,2,3,2,7
C10428,0,12,1122.971241186124,93.58093676551033,320,8,431,67,0.027842227378190254,26.666666666666668,3,5,5,13
C10429,0,10,1229.8980959974795,122.98980959974794,260,7,385,88,0.025974025974025976,26.0,2,5,5,12
C10430,0,9,829.2249558770427,92.1361062085603,283,7,439,4,0.02050113895216401,31.444444444444443,1,3,5,9
C10431,0,7,545.1819500181912,77.88313571688445,175,6,392,149,0.017857142857142856,25.0,5,3,2,10
C10432,0,5,327.7100362547437,65.54200725094874,119,5,403,139,0.01240694789081886,23.8,2,2,1,5
C10433,0,10,690.9574264201002,69.09574264201002,282,9,498,34,0.020080321285140562,28.2,5,4,2,11
C10434,0,9,645.9807978058437,71.77564420064931,175,8,462,71,0.01948051948051948,19.444444444444443,5,4,3,12
C10435,0,9,891.6138385650779,99.06820428500866,222,9,455,86,0.01978021978021978,24.666666666666668,4,4,5,13
C10436,0,4,601.7489386336338,150.43723465840844,104,3,361,70,0.0110803324099723,26.0,2,1,4,7
C10437,0,11,1852.1624081348743,168.37840073953404,296,8,394,37,0.027918781725888325,26.90909090909091,5,5,5,15
C10438,1,8,703.1696559036066,87.89620698795082,238,6,354,57,0.022598870056497175,29.75,1,2,2,5
C10439,0,7,614.8808148715113,87.84011641021591,176,6,505,17,0.013861386138613862,25.142857142857142,1,2,2,5
C10440,0,7,535.1795925862673,76.4542275123239,157,7,380,36,0.018421052631578946,22.428571428571427,3,4,3,10
C10441,0,6,817.6624965286277,136.27708275477127,160,5,525,2,0.011428571428571429,26.666666666666668,1,2,4,7
C10442,1,8,798.773672073095,99.84670900913687,248,7,504,13,0.015873015873015872,31.0,1,2,3,6
C10443,0,10,649.3407228200491,64.9340722820049,169,9,504,40,0.01984126984126984,16.9,1,3,4,8
